LOG_NU,UFE_SG,LOC_NU,BAI_NU_INI,BAI_NU_FIM,LOG_NO,LOG_COMPLEMENTO,CEP,TLO_TX,LOG_STA_TLO,LOG_NO_ABREV
345721,RJ,7043,12215,NULL,"do Canário",NULL,23064520,Rua,S,"R do Canário"
349716,RJ,7043,12215,NULL,"Galo da Serra","(Nova Cidade)",23064540,Rua,S,"R Galo da Serra"
343898,RJ,7043,12215,NULL,Araponga,NULL,23064550,Rua,S,"R Araponga"
360378,RJ,7043,12215,NULL,"Trinca de Ferro","(Nova Cidade)",23064560,Rua,S,"R Trinca de Ferro"
344768,RJ,7043,12215,NULL,Beija-Flor,"(Nova Cidade)",23064570,Rua,S,NULL
360456,RJ,7043,12215,NULL,Tucano,"(Nova Cidade)",23064580,Rua,S,"R Tucano"
357886,RJ,7043,12215,NULL,Sabiá,"(Nova Cidade)",23064590,Rua,S,"R Sabiá"
349748,RJ,7043,12215,NULL,Garibaldi,NULL,23064600,Rua,S,"R Garibaldi"
351863,RJ,7043,12215,NULL,"João Três Dezesseis","(Nova Cidade)",23064610,Rua,S,"R João T Dezesseis"
356457,RJ,7043,12215,NULL,"do Piriquito","(Nova Cidade)",23064620,Rua,S,"R do Piriquito"
346857,RJ,7043,12215,NULL,"do Condor",NULL,23064630,Rua,S,"R do Condor"
838913,RJ,7043,12215,NULL,"Paulo Mendonça","(Nova Cidade)",23064633,Rua,S,"R Paulo Mendonça"
345720,RJ,7043,12215,NULL,"Canário Belga",NULL,23064640,Rua,S,"R Canário Belga"
359452,RJ,7043,12215,NULL,Siriema,"(Nova Cidade)",23064650,Rua,S,"R Siriema"
356024,RJ,7043,12215,NULL,Pavão,"(Nova Cidade)",23064660,Rua,S,"R Pavão"
357841,RJ,7043,12215,NULL,"dos Rubis",NULL,23064670,Rua,S,"R dos Rubis"
363014,RJ,7043,12252,NULL,Manguariba,NULL,23065000,Estrada,S,"Est Manguariba"
353360,RJ,7043,12252,NULL,Manguariba,NULL,23065010,Caminho,S,"Cam Manguariba"
360550,RJ,7043,12252,NULL,Um,"(Cj Manguariba)",23065020,Rua,S,"R Um"
347776,RJ,7043,12185,NULL,Dois,"(Cj Manguariba)",23065030,Rua,S,NULL
360306,RJ,7043,12185,NULL,Três,"(Cj Manguariba)",23065040,Rua,S,NULL
357172,RJ,7043,12252,NULL,Quatro,"(Cj Manguariba)",23065050,Rua,S,"R Quatro"
346505,RJ,7043,12252,NULL,Cinco,NULL,23065060,Rua,S,"R Cinco"
363685,RJ,7043,12252,NULL,Seis,"(Cj Manguariba)",23065070,Rua,S,"R Seis"
359284,RJ,7043,12252,NULL,Sete,"(Cj Manguariba)",23065080,Rua,S,"R Sete"
363556,RJ,7043,12185,NULL,Nove,"(Cj Manguariba)",23065090,Rua,S,"R Nove"
347584,RJ,7043,12185,NULL,Dez,NULL,23065100,Rua,S,"R Dez"
355388,RJ,7043,12252,NULL,Onze,"(Cj Manguariba)",23065110,Rua,S,NULL
348193,RJ,7043,12252,NULL,Doze,"(Cj Manguariba)",23065120,Rua,S,"R Doze"
360356,RJ,7043,12252,NULL,Treze,"(Cj Manguariba)",23065130,Rua,S,NULL
357144,RJ,7043,12252,NULL,Quatorze,"(Cj Manguariba)",23065140,Rua,S,"R Quatorze"
357241,RJ,7043,12252,NULL,Quinze,"(Cj Manguariba)",23065150,Rua,S,NULL
347620,RJ,7043,12252,NULL,Dezesseis,"(Cj Manguariba)",23065160,Rua,S,"R Dezesseis"
347635,RJ,7043,12170,NULL,Dezessete,"(Cj Manguariba)",23065170,Rua,S,NULL
357123,RJ,7043,12252,NULL,"Quarenta e Três","(Cj Manguariba)",23065180,Rua,S,"R Quarenta E Três"
347648,RJ,7043,12252,NULL,Dezoito,"(Cj Manguariba)",23065190,Rua,S,"R Dezoito"
347597,RJ,7043,12252,NULL,Dezenove,"(Cj Manguariba)",23065200,Rua,S,NULL
360978,RJ,7043,12185,NULL,Vinte,"(Cj Manguariba)",23065210,Rua,S,"R Vinte"
361082,RJ,7043,12252,NULL,"Vinte e Um","(Cj Manguariba)",23065220,Rua,S,"R Vinte E Um"
361007,RJ,7043,12252,NULL,"Vinte e Dois","(Cj Manguariba)",23065230,Rua,S,"R Vinte E Dois"
361073,RJ,7043,12252,NULL,"Vinte e Três","(Cj Manguariba)",23065240,Rua,S,"R Vinte E Três"
361038,RJ,7043,12252,NULL,"Vinte e Quatro","(Cj Manguariba)",23065250,Rua,S,"R Vinte E Quatro"
360995,RJ,7043,12252,NULL,"Vinte e Cinco","(Cj Manguariba)",23065260,Rua,S,"R Vinte E Cinco"
361049,RJ,7043,12252,NULL,"Vinte e Seis","(Cj Manguariba)",23065270,Rua,S,"R Vinte E Seis"
361060,RJ,7043,12252,NULL,"Vinte e Sete","(Cj Manguariba)",23065280,Rua,S,"R Vinte E Sete"
361027,RJ,7043,12252,NULL,"Vinte e Oito","(Cj Manguariba)",23065290,Rua,S,"R Vinte E Oito"
361015,RJ,7043,12252,NULL,"Vinte e Nove","(Cj Manguariba)",23065300,Rua,S,"R Vinte E Nove"
360387,RJ,7043,12252,NULL,Trinta,"(Cj Manguariba)",23065315,Rua,S,"R Trinta"
360434,RJ,7043,12252,NULL,"Trinta e Um","(Cj Manguariba)",23065320,Rua,S,"R Trinta E Um"
360395,RJ,7043,12252,NULL,"Trinta e Dois","(Cj Manguariba)",23065330,Rua,S,"R Trinta E Dois"
360428,RJ,7043,12252,NULL,"Trinta e Três","(Cj Manguariba)",23065340,Rua,S,"R Trinta E Três"
360414,RJ,7043,12252,NULL,"Trinta e Quatro","(Cj Manguariba)",23065350,Rua,S,"R Trinta E Quatro"
360392,RJ,7043,12252,NULL,"Trinta e Cinco","(Cj Manguariba)",23065360,Rua,S,"R Trinta E Cinco"
360420,RJ,7043,12252,NULL,"Trinta e Seis","(Cj Manguariba)",23065370,Rua,S,"R Trinta E Seis"
360425,RJ,7043,12252,NULL,"Trinta e Sete","(Cj Manguariba)",23065380,Rua,S,"R Trinta E Sete"
360407,RJ,7043,12252,NULL,"Trinta e Oito","(Cj Manguariba)",23065390,Rua,S,"R Trinta E Oito"
360401,RJ,7043,12252,NULL,"Trinta e Nove","(Cj Manguariba)",23065400,Rua,S,"R Trinta E Nove"
357084,RJ,7043,12252,NULL,Quarenta,"(Cj Manguariba)",23065410,Rua,S,"R Quarenta"
357094,RJ,7043,12252,NULL,"Quarenta e Dois","(Cj Manguariba)",23065420,Rua,S,"R Quarenta E Dois"
357108,RJ,7043,12252,NULL,"Quarenta e Quatro","(Cj Manguariba)",23065430,Rua,S,"R Quarenta E Quatro"
357089,RJ,7043,12252,NULL,"Quarenta e Cinco","(Cj Manguariba)",23065440,Rua,S,"R Quarenta E Cinco"
355259,RJ,7043,12252,NULL,Oito,"(Cj Manguariba)",23065450,Rua,S,"R Oito"
357128,RJ,7043,12252,NULL,"Quarenta e Um","(Cj Manguariba)",23065460,Rua,S,"R Quarenta E Um"
345685,RJ,7043,12252,NULL,Canal,NULL,23065470,Rua,S,"R Canal"
363922,RJ,7043,12170,12252,Brasil,"- de 49389 a 52001 - lado ímpar",23065480,Avenida,S,"Av Brasil"
363923,RJ,7043,12170,12252,Brasil,"- de 49800 a 51406 - lado par",23065481,Avenida,S,"Av Brasil"
355725,RJ,7043,12252,NULL,"dos Palmares","- até 1998/1999",23065490,Estrada,S,"Est dos Palmares"
355476,RJ,7043,12252,NULL,"Oscarina de Freitas",NULL,23065500,Rua,S,"R Oscarina de Freitas"
353494,RJ,7043,12252,NULL,"Manuel Pizarro",NULL,23065510,Rua,S,"R Manuel Pizarro"
354876,RJ,7043,12252,NULL,"Newton Garcia",NULL,23065520,Rua,S,"R Newton Garcia"
838449,RJ,7043,12252,NULL,"Floriano Manoel da Fonseca",NULL,23065530,Rua,S,"R Floriano M da Fonseca"
342430,RJ,7043,12252,NULL,"Roberto Moura",NULL,23065540,Avenida,S,"Av Roberto Moura"
354740,RJ,7043,12252,NULL,N,NULL,23065550,Rua,S,"R N"
855536,RJ,7043,12252,NULL,L,"(Jd Palmares)",23065552,Rua,S,"R L"
855537,RJ,7043,12252,NULL,W,"(Jd Palmares)",23065554,Rua,S,"R W"
363558,RJ,7043,12252,NULL,O,"(Jd Palmares)",23065560,Rua,S,"R O"
355600,RJ,7043,12252,NULL,P,"(Jd Palmares)",23065570,Rua,S,"R P"
361313,RJ,7043,12252,NULL,X,"(Jd Palmares)",23065580,Rua,S,"R X"
855540,RJ,7043,12252,NULL,Y,"(Jd Palmares)",23065583,Rua,S,"R Y"
342417,RJ,7043,12252,NULL,A,"(Conjunto Manguariba)",23065590,Rua,S,NULL
363241,RJ,7043,12252,NULL,Calandra,NULL,23065600,Rua,S,"R Calandra"
353255,RJ,7043,12252,NULL,Maicuru,NULL,23065610,Rua,S,"R Maicuru"
342707,RJ,7043,12252,NULL,Agai,NULL,23065620,Rua,S,"R Agai"
353361,RJ,7043,12283,NULL,Manguariba,NULL,23065630,Estrada,S,"Est Manguariba"
838569,RJ,7043,12283,NULL,"Rogério Duprat",NULL,23065635,Rua,S,"R Rogério Duprat"
838570,RJ,7043,12283,NULL,"Oswaldo Porto Rocha",NULL,23065640,Rua,S,"R Oswaldo P Rocha"
838571,RJ,7043,12283,NULL,"Nestor de Oliveira",NULL,23065645,Rua,S,"R Nestor de Oliveira"
838572,RJ,7043,12283,NULL,"Caio Tácito de Vasconcelos",NULL,23065650,Rua,S,"R Caio T de Vasconcelos"
838573,RJ,7043,12283,NULL,"Haroldo Cruz",NULL,23065655,Rua,S,"R Haroldo Cruz"
838574,RJ,7043,12283,NULL,"Hilton Souchois",NULL,23065660,Rua,S,"R Hilton Souchois"
838575,RJ,7043,12283,NULL,"Oscar Dias Correa",NULL,23065665,Rua,S,"R Oscar D Correa"
838934,RJ,7043,12283,NULL,"Haroldo Cardoso de Souza",NULL,23065670,Rua,S,"R Haroldo C de Souza"
838935,RJ,7043,12283,NULL,"Alberto Conde Peres",NULL,23065675,Rua,S,"R Alberto Cd Peres"
838450,RJ,7043,12283,NULL,"Floriano Manoel da Fonseca","- de 1/2 ao fim",23065680,Rua,S,"R Floriano M da Fonseca"
359650,RJ,7043,12252,NULL,"Soldado Ramis Mendes",NULL,23066000,Rua,S,"R Sd Ramis Mendes"
855538,RJ,7043,12252,NULL,"Ramis Mendes","(Jd Palmares)",23066002,Beco,S,"Bc Ramis Mendes"
359551,RJ,7043,12252,NULL,"Soldado Elías de Sousa",NULL,23066010,Rua,S,"R Sd Elías de Sousa"
855539,RJ,7043,12252,NULL,"Elias de Souza","(Jd Palmares)",23066013,Beco,S,"Bc Elias de Souza"
855541,RJ,7043,12252,NULL,A,"(Jd Palmares)",23066015,Avenida,S,"Av A"
359567,RJ,7043,12252,NULL,"Soldado Frederico Bressan",NULL,23066020,Rua,S,"R Sd Frederico Bressan"
359588,RJ,7043,12252,NULL,"Soldado Jair Tavares",NULL,23066030,Rua,S,"R Sd Jair Tavares"
855475,RJ,7043,12252,NULL,Cristalina,"(Jd Palmares)",23066032,Travessa,S,"Tv Cristalina"
357278,RJ,7043,12252,NULL,R,NULL,23066040,Rua,S,"R R"
359599,RJ,7043,12252,NULL,"Soldado Joaquim Borges",NULL,23066045,Rua,S,"R Sd Joaquim Borges"
358889,RJ,7043,12252,NULL,"Sargento Geraldo Berti",NULL,23066050,Rua,S,"R Srg Geraldo Berti"
855048,RJ,7043,12252,NULL,"Geraldo Berti","(Jd Palmares)",23066052,Beco,S,"Bc Geraldo Berti"
855049,RJ,7043,12252,NULL,"Geraldo Berti","(Jd Palmares)",23066054,Caminho,S,"Cam Geraldo Berti"
359561,RJ,7043,12252,NULL,"Soldado Felisbino dos Santos",NULL,23066060,Rua,S,"R Sd Felisbino dos Santos"
345391,RJ,7043,12252,NULL,"Cabo Saulo de Vasconcelos",NULL,23066070,Rua,S,"R Cb Saulo de Vasconcelos"
855050,RJ,7043,12252,NULL,"Saulo de Vasconcelos","(Jd Palmares)",23066072,Caminho,S,"Cam Saulo de Vasconcelos"
855051,RJ,7043,12252,NULL,"Saulo de Vasconcelos","(Jd Palmares)",23066074,Beco,S,"Bc Saulo de Vasconcelos"
350495,RJ,7043,12252,NULL,H,NULL,23066075,Rua,S,"R H"
358859,RJ,7043,12252,NULL,"Sargento Andiras de Abreu",NULL,23066080,Rua,S,"R Srg Andiras de Abreu"
855052,RJ,7043,12252,NULL,"Andiras de Abreu","(Jd Palmares)",23066082,Beco,S,"Bc Andiras de Abreu"
362757,RJ,7043,12252,NULL,"Soldado João Rotelo",NULL,23066090,Rua,S,"R Sd João Rotelo"
359527,RJ,7043,12252,NULL,"Soldado Artur Strarch",NULL,23066100,Rua,S,"R Sd Artur Strarch"
855053,RJ,7043,12252,NULL,"Artur Strarch","(Jd Palmares)",23066102,Beco,S,"Bc Artur Strarch"
362123,RJ,7043,12252,NULL,"Soldado José Furtado",NULL,23066110,Rua,S,"R Sd José Furtado"
855054,RJ,7043,12252,NULL,"José Furtado","(Jd Palmares)",23066112,Beco,S,"Bc José Furtado"
359537,RJ,7043,12252,NULL,"Soldado Clito de Araújo",NULL,23066120,Rua,S,"R Sd Clito de Araújo"
855055,RJ,7043,12252,NULL,"Clito de Araújo","(Jd Palmares)",23066122,Beco,S,"Bc Clito de Araújo"
361535,RJ,7043,12252,NULL,"Cabo Basílio Júnior",NULL,23066130,Rua,S,"R Cb Basílio Júnior"
359565,RJ,7043,12252,NULL,"Soldado Francisco Rios",NULL,23066140,Rua,S,"R Sd Francisco Rios"
359663,RJ,7043,12252,NULL,"Soldado Valter de Sousa",NULL,23066150,Rua,S,"R Sd Valter de Sousa"
359558,RJ,7043,12252,NULL,"Soldado Eugênio Pereira",NULL,23066160,Rua,S,"R Sd Eugênio Pereira"
360360,RJ,7043,12252,NULL,Treze,"(Jd Palmares)",23066170,Rua,S,"R Treze"
855161,RJ,7043,12252,NULL,Quatro,"(Jd Palmares)",23066174,Vila,S,"Vl Quatro"
855160,RJ,7043,12252,NULL,Oito,"(Jd Palmares)",23066176,Vila,S,"Vl Oito"
355140,RJ,7043,12252,NULL,Nove,(Palmares),23066180,Rua,S,"R Nove"
855158,RJ,7043,12252,NULL,Dezesseis,"(Jd Palmares)",23066182,Vila,S,"Vl Dezesseis"
855164,RJ,7043,12252,NULL,Quatorze,"(Jd Palmares)",23066184,Vila,S,"Vl Quatorze"
855159,RJ,7043,12252,NULL,Doze,"(Jd Palmares)",23066186,Vila,S,"Vl Doze"
855157,RJ,7043,12252,NULL,Dez,"(Jd Palmares)",23066187,Vila,S,"Vl Dez"
855163,RJ,7043,12252,NULL,Seis,"(Jd Palmares)",23066188,Vila,S,"Vl Seis"
347600,RJ,7043,12252,NULL,Dezenove,"(Jd Palmares)",23066190,Rua,S,"R Dezenove"
357243,RJ,7043,12252,NULL,Quinze,"(Jd Palmares)",23066200,Rua,S,"R Quinze"
360555,RJ,7043,12252,NULL,Um,"(Jd Palmares)",23066210,Rua,S,NULL
347786,RJ,7043,12252,NULL,Dois,"(Jd Palmares)",23066220,Rua,S,"R Dois"
855046,RJ,7043,12252,NULL,Vinte,"(Jd Palmares)",23066222,Vila,S,"Vl Vinte"
855168,RJ,7043,12252,NULL,"Vinte e Um","(Jd Palmares)",23066224,Vila,S,"Vl Vinte e Um"
855165,RJ,7043,12252,NULL,"Vinte e Dois","(Jd Palmares)",23066226,Vila,S,"Vl Vinte e Dois"
855167,RJ,7043,12252,NULL,"Vinte e Três","(Jd Palmares)",23066227,Rua,S,"R Vinte e Três"
855166,RJ,7043,12252,NULL,"Vinte e Quatro","(Jd Palmares)",23066228,Vila,S,"Vl Vinte e Quatro"
855476,RJ,7043,12252,NULL,"Vinte e Cinco","(Jd Palmares)",23066229,Vila,S,"Vl Vinte e Cinco"
355389,RJ,7043,12252,NULL,Onze,(Palmares),23066230,Rua,S,"R Onze"
855162,RJ,7043,12252,NULL,Quinze,"(Jd Palmares)",23066232,Vila,S,"Vl Quinze"
855047,RJ,7043,12252,NULL,Sete,"(Jd Palmares)",23066234,Rua,S,R
855156,RJ,7043,12252,NULL,Cinco,"(Jd Palmares)",23066236,Rua,S,R
359057,RJ,7043,12252,NULL,"Sem Nome","(Jd Palmares)",23066240,Caminho,S,"Cam Sem Nome"
359867,RJ,7043,12252,NULL,"Tancredo Neves",NULL,23066250,Beco,S,"Bc Tancredo Neves"
349640,RJ,7043,12185,12252,"do Furado","- até 776/777",23066260,Estrada,S,"Est do Furado"
355618,RJ,7043,12185,NULL,"da Paciência","- de 1585 ao fim - lado ímpar",23066271,Estrada,S,"Est da Paciência"
355619,RJ,7043,12185,NULL,"da Paciência","- de 1582 ao fim - lado par",23066272,Estrada,S,"Est da Paciência"
344344,RJ,7043,12185,NULL,Axinim,NULL,23066280,Rua,S,"R Axinim"
351480,RJ,7043,12185,NULL,Jamacaru,NULL,23066290,Rua,S,"R Jamacaru"
342543,RJ,7043,12185,NULL,Acajutiba,NULL,23066300,Rua,S,"R Acajutiba"
347304,RJ,7043,12185,NULL,Cururupu,NULL,23066310,Rua,S,"R Cururupu"
346562,RJ,7043,12185,NULL,"Cinquenta e Três",NULL,23066320,Rua,S,"R Cinquenta E Três"
359783,RJ,7043,12185,NULL,Sucuriju,NULL,23066325,Rua,S,"R Sucuriju"
355243,RJ,7043,12185,NULL,Oito,NULL,23066330,Rua,S,NULL
347586,RJ,7043,12185,NULL,"Herval Rossano","(Sta Margarida)",23066350,Rua,S,"R Herval Rossano"
355431,RJ,7043,12185,NULL,"Orlando de Azevedo",NULL,23066360,Rua,S,"R Orlando de Azevedo"
356279,RJ,7043,12185,NULL,Perico,NULL,23066370,Rua,S,"R Perico"
346575,RJ,7043,12185,NULL,Cipotânea,NULL,23066380,Rua,S,"R Cipotânea"
347761,RJ,7043,12185,NULL,Dois,NULL,23066390,Praça,S,"Pç Dois"
343205,RJ,7043,12170,NULL,Altolândia,NULL,23066400,Rua,S,"R Altolândia"
347525,RJ,7043,12185,NULL,"Dercides Alves dos Santos",NULL,23066410,Praça,S,"Pç Dercides A dos Santos"
363723,RJ,7043,12185,NULL,Três,NULL,23066415,Praça,S,"Pç Três"
362825,RJ,7043,12185,NULL,Ajapi,NULL,23066420,Rua,S,"R Ajapi"
351048,RJ,7043,12185,NULL,Ipigua,NULL,23066430,Rua,S,"R Ipigua"
361584,RJ,7043,12185,NULL,Divinolândia,NULL,23066440,Rua,S,"R Divinolândia"
344470,RJ,7043,12185,NULL,Bacaxá,"- até 155/156",23066450,Avenida,S,"Av Bacaxá"
344471,RJ,7043,12185,NULL,Bacaxá,"- de 157/158 ao fim",23066451,Avenida,S,"Av Bacaxá"
350752,RJ,7043,12185,NULL,"Hudson da Silva Paulo",NULL,23066460,Praça,S,"Pç Hudson da S Paulo"
357149,RJ,7043,12185,NULL,Quatro,NULL,23066465,Praça,S,"Pç Quatro"
361678,RJ,7043,12185,NULL,Medianeira,NULL,23066470,Avenida,S,"Av Medianeira"
357148,RJ,7043,12185,NULL,Quatro,NULL,23066480,Rua,S,NULL
360311,RJ,7043,12170,NULL,Três,"(Jd Palmares)",23066490,Rua,S,NULL
359263,RJ,7043,12185,NULL,Sete,NULL,23066500,Rua,S,NULL
360483,RJ,7043,12185,NULL,Tupitanga,NULL,23066510,Rua,S,"R Tupitanga"
351082,RJ,7043,12185,NULL,Irapoa,NULL,23066520,Rua,S,"R Irapoa"
352935,RJ,7043,12185,NULL,"Louzal Telles de Menezes",NULL,23066530,Rua,S,"R Louzal T de Menezes"
345624,RJ,7043,12215,12185,"do Campinho","- de 3576/3577 ao fim",23066540,Estrada,S,"Est do Campinho"
353425,RJ,7043,12185,NULL,"Manuel Antunes de Carvalho",NULL,23066550,Rua,S,"R Manuel A de Carvalho"
351375,RJ,7043,12185,NULL,Jaçanã,"(Vl Vitória)",23066560,Rua,S,"R Jaçanã"
345535,RJ,7043,12185,NULL,Califórnia,NULL,23066570,Rua,S,"R Califórnia"
350248,RJ,7043,12185,NULL,Grajaú,"(Vl Vitória)",23066580,Rua,S,"R Grajaú"
348793,RJ,7043,12185,NULL,Esperança,"(Vl Vitória)",23066590,Rua,S,"R Esperança"
345035,RJ,7043,12185,NULL,Bocaiúva,NULL,23066600,Rua,S,"R Bocaiúva"
360185,RJ,7043,12185,NULL,Tiradentes,"(Vl Vitória)",23066610,Rua,S,"R Tiradentes"
363273,RJ,7043,12185,NULL,"Chico Mendes",NULL,23066620,Rua,S,"R Chico Mendes"
350086,RJ,7043,12185,NULL,"Getúlio Vargas",NULL,23066630,Rua,S,"R Getúlio Vargas"
352517,RJ,7043,12185,NULL,Lacerda,NULL,23066640,Rua,S,"R Lacerda"
347796,RJ,7043,12185,NULL,Dois,"(Vl Vitória)",23066650,Rua,S,NULL
342471,RJ,7043,12185,NULL,A,"(Vl Vitória)",23066660,Rua,S,NULL
344457,RJ,7043,12185,NULL,B,"(Vl Vitória)",23066670,Rua,S,"R B"
345354,RJ,7043,12185,NULL,"Cabo Bastos Cortes",NULL,23066680,Rua,S,"R Cb Bastos Cortes"
363045,RJ,7043,12185,NULL,Ockimim,NULL,23066690,Rua,S,"R Ockimim"
357729,RJ,7043,12185,NULL,"Rolcendo Pereira",NULL,23066700,Rua,S,"R Rolcendo Pereira"
349473,RJ,7043,12185,NULL,"Francisco Fonseca",NULL,23066710,Rua,S,"R Francisco Fonseca"
346498,RJ,7043,12170,NULL,Cinco,"(Cj Campinho)",23067000,Rua,S,"R Cinco"
347577,RJ,7043,12170,NULL,Dez,"(Cj Campinho)",23067010,Rua,S,NULL
347615,RJ,7043,12170,NULL,Dezesseis,"(Cj Campinho)",23067020,Rua,S,"R Dezesseis"
347645,RJ,7043,12170,NULL,Dezoito,"(Cj Campinho)",23067030,Rua,S,"R Dezoito"
347772,RJ,7043,12170,NULL,Dois,"(Cj Campinho)",23067040,Rua,S,"R Dois"
348189,RJ,7043,12170,NULL,Doze,"(Cj Campinho)",23067050,Rua,S,"R Doze"
355131,RJ,7043,12170,NULL,Nove,"(Cj Campinho)",23067060,Rua,S,NULL
355255,RJ,7043,12170,NULL,Oito,"(Cj Campinho)",23067070,Rua,S,NULL
355383,RJ,7043,12170,NULL,Onze,"(Cj Campinho)",23067080,Rua,S,"R Onze"
357142,RJ,7043,12170,NULL,Quatorze,"(Cj Campinho)",23067090,Rua,S,"R Quatorze"
357165,RJ,7043,12170,NULL,Quatro,"(Cj Campinho)",23067100,Rua,S,NULL
357236,RJ,7043,12170,NULL,Quinze,"(Cj Campinho)",23067110,Rua,S,NULL
359031,RJ,7043,12170,NULL,Seis,"(Cj Campinho)",23067120,Rua,S,NULL
359279,RJ,7043,12170,NULL,Sete,"(Cj Campinho)",23067130,Rua,S,NULL
360300,RJ,7043,12170,NULL,Três,"(Cj Campinho)",23067140,Rua,S,NULL
360350,RJ,7043,12170,NULL,Treze,"(Cj Campinho)",23067150,Rua,S,NULL
360547,RJ,7043,12170,NULL,Um,"(Cj Campinho)",23067160,Rua,S,"R Um"
360975,RJ,7043,12170,NULL,Vinte,"(Cj Campinho)",23067170,Rua,S,"R Vinte"
360993,RJ,7043,12170,NULL,"Vinte e Cinco","(Cj Campinho)",23067180,Rua,S,"R Vinte E Cinco"
361004,RJ,7043,12170,NULL,"Vinte e Dois","(Cj Campinho)",23067190,Rua,S,"R Vinte E Dois"
361036,RJ,7043,12170,NULL,"Vinte e Quatro","(Cj Campinho)",23067200,Rua,S,"R Vinte E Quatro"
361047,RJ,7043,12170,NULL,"Vinte e Seis","(Cj Campinho)",23067210,Rua,S,NULL
361058,RJ,7043,12170,NULL,"Vinte e Sete","(Cj Campinho)",23067220,Rua,S,"R Vinte E Sete"
361070,RJ,7043,12170,NULL,"Vinte e Três","(Cj Campinho)",23067230,Rua,S,"R Vinte E Três"
363133,RJ,7043,12170,NULL,"Vinte e Um","(Cj Campinho)",23067240,Rua,S,"R Vinte E Um"
347594,RJ,7043,12170,NULL,Dezenove,"(Cj Campinho)",23067250,Rua,S,"R Dezenove"
347632,RJ,7043,12170,NULL,Dezessete,"(Cj Campinho)",23067260,Rua,S,"R Dezessete"
353889,RJ,7043,12170,NULL,"Mário Giorelli",NULL,23067275,Rua,S,"R Mário Giorelli"
342658,RJ,7043,12170,NULL,"Adoniram Barbosa",NULL,23067280,Praça,S,"Pç Adoniram Barbosa"
347373,RJ,7043,12170,NULL,"Dalcy Albuquerque",NULL,23067290,Rua,S,"R Dalcy Albuquerque"
354447,RJ,7043,12170,NULL,"Mister Eco",NULL,23067300,Praça,S,"Pç Mr Eco"
347414,RJ,7043,12170,NULL,"Danizio Semeraro",NULL,23067310,Rua,S,"R Danizio Semeraro"
352136,RJ,7043,12170,NULL,"José de Lamare",NULL,23067320,Rua,S,"R José de Lamare"
353033,RJ,7043,12170,NULL,"Luís Freitas",NULL,23067330,Rua,S,"R Luís Freitas"
360897,RJ,7043,12170,NULL,"Vieira Coelho",NULL,23067340,Rua,S,"R Vieira Coelho"
354893,RJ,7043,12170,NULL,"Nicolau Mamfredi",NULL,23067350,Rua,S,"R Nicolau Mamfredi"
349678,RJ,7043,12170,NULL,"Gabriel Aguiar",NULL,23067360,Rua,S,"R Gabriel Aguiar"
353595,RJ,7043,12170,NULL,"Marcos Margulies",NULL,23067370,Rua,S,"R Marcos Margulies"
355554,RJ,7043,12170,NULL,"Othon Paulino",NULL,23067380,Rua,S,"R Othon Paulino"
349133,RJ,7043,12170,NULL,"Fernanda Giannetti",NULL,23067390,Rua,S,"R Fernanda Giannetti"
356003,RJ,7043,12170,NULL,"Paulo Pinto",NULL,23067400,Rua,S,"R Paulo Pinto"
362921,RJ,7043,12170,NULL,"Egberto de Almeida",NULL,23067410,Rua,S,"R Egberto de Almeida"
342566,RJ,7043,12170,NULL,"Achiles de Araújo",NULL,23067420,Rua,S,"R Achiles de Araújo"
349614,RJ,7043,12170,NULL,"Frei Timotheo",NULL,23067430,Rua,S,"R Fr Timotheo"
360851,RJ,7043,12170,NULL,"Vicente de Araújo",NULL,23067440,Rua,S,"R Vicente de Araújo"
353130,RJ,7043,12170,NULL,Luiziania,NULL,23067450,Rua,S,"R Luiziania"
360212,RJ,7043,12170,NULL,Toledo,NULL,23067460,Rua,S,"R Toledo"
349494,RJ,7043,12170,NULL,"Francisco Moreira da Fonseca",NULL,23067470,Rua,S,"R Francisco M da Fonseca"
357728,RJ,7043,12170,NULL,"Rolando Pedreira",NULL,23067480,Rua,S,"R Rolando Pedreira"
363660,RJ,7043,12170,NULL,"Santo Hipólito",NULL,23067490,Rua,S,"R Sto Hipólito"
346642,RJ,7043,12170,NULL,"Cláudio Cecil Poland",NULL,23067500,Rua,S,"R Cláudio C Poland"
363326,RJ,7043,12170,NULL,"Dora Doralina",NULL,23067510,Rua,S,"R Dora Doralina"
353868,RJ,7043,12170,NULL,"Mário Arzua Barbosa",NULL,23067520,Rua,S,"R Mário A Barbosa"
342779,RJ,7043,12170,NULL,"Aguinaldo Camargo",NULL,23067530,Rua,S,"R Aguinaldo Camargo"
352915,RJ,7043,12170,NULL,Loreto,NULL,23067540,Rua,S,"R Loreto"
360172,RJ,7043,12170,NULL,"do Tingui","- de 3775 ao fim - lado ímpar",23067551,Estrada,S,"Est do Tingui"
360173,RJ,7043,12170,NULL,"do Tingui","- de 3770 ao fim - lado par",23067552,Estrada,S,"Est do Tingui"
352831,RJ,7043,12170,NULL,"Linha de Austin",NULL,23067560,Estrada,S,"Est Linha de Austin"
353589,RJ,7043,12185,NULL,Marcorama,NULL,23068000,Rua,S,"R Marcorama"
345124,RJ,7043,12185,NULL,Botucarai,"- até 798/799",23068020,Rua,S,"R Botucarai"
356026,RJ,7043,12185,NULL,Paverama,NULL,23068025,Rua,S,"R Paverama"
